0.30000000000000004,6.0,[ 1 -1 -1 ... -1 -1 -1],"[ 0.17887417 -0.61785217  0.87590356 ...  0.17098136  0.79710233
  0.60739024]"
I_a,snr_dB,X,E
0.4,6.0,[ 1  1 -1 ...  1 -1 -1],"[ 4.37273081  4.09618775 -4.54981639 ...  0.19295667 -0.85032427
  0.22663758]"
I_a,snr_dB,X,E
0.5,6.0,[ 1 -1  1 ... -1  1  1],"[ 4.07436383 -4.3377589  -3.55850437 ... -0.58441998  0.49846243
 -0.05281364]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[ 1  1  1 ... -1  1 -1],"[ 0.23075511 -0.17228208  1.28969598 ...  0.59679413 -1.34903642
 -2.23183591]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1  1  1 ...  1  1 -1],"[-4.93997449  5.59529428  5.12810019 ...  1.95571211  3.40843497
 -2.13197542]"
I_a,snr_dB,X,E
0.8,6.0,[ 1 -1 -1 ...  1  1 -1],"[ 3.50484607 -3.39112355 -2.93626765 ...  0.22973713  0.47168483
 -0.19588029]"
I_a,snr_dB,X,E
0.9,6.0,[-1  1 -1 ...  1 -1  1],"[-4.76970141  5.07973725 -5.68448105 ... -0.01711071  0.25096352
  0.15259357]"
I_a,snr_dB,X,E
0.0,7.0,[-1 -1 -1 ... -1 -1  1],"[-2.22807555 -2.08649842 -1.80178531 ... -0.02575012  1.29780154
 -0.26324609]"
I_a,snr_dB,X,E
0.1,7.0,[-1 -1  1 ... -1  1 -1],"[-1.75375239 -2.9487796   2.55380529 ... -0.35933403  0.07240475
  1.28221579]"
I_a,snr_dB,X,E
0.2,7.0,[ 1 -1  1 ... -1 -1  1],"[ 0.36955691  0.87133808 -0.86318635 ...  1.52032047 -0.28286289
  0.14587035]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1 -1 ... -1  1  1],"[-0.4888439  -0.01419154 -0.51859012 ... -1.85420562  0.96429536
  1.56053167]"
I_a,snr_dB,X,E
0.4,7.0,[ 1 -1  1 ...  1  1  1],"[ 1.61889517  1.5434869  -1.42619719 ...  0.5390723   1.40292974
  1.29993695]"
I_a,snr_dB,X,E
0.5,7.0,[ 1 -1 -1 ... -1  1 -1],"[ 1.73246356 -4.93332083 -5.37491794 ... -6.27613196  6.15067397
 -7.13150138]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1  1 -1 ... -1 -1  1],"[ 3.96398963  3.95731675 -4.29880936 ... -2.59428636 -5.15862821
  3.45712526]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[ 1 -1  1 ...  1 -1 -1],"[ 0.94345873 -1.49847116  0.53685583 ...  0.78492906 -0.00952859
 -0.89547041]"
I_a,snr_dB,X,E
0.8,7.0,[ 1 -1  1 ...  1  1  1],"[-0.03234647  1.23767466 -0.34285404 ...  1.83963726  2.64587978
  1.93065329]"
I_a,snr_dB,X,E
0.9,7.0,[ 1 -1  1 ... -1  1  1],"[ 0.84860988 -0.87139393  0.86166045 ... -2.36772328  2.41447771
  2.56868396]"
I_a,snr_dB,X,E
0.0,8.0,[-1  1  1 ... -1  1 -1],"[-3.96728563  4.11386274  3.93814436 ... -6.67939026  6.40370819
 -7.11062412]"
I_a,snr_dB,X,E
0.1,8.0,[-1 -1  1 ... -1 -1 -1],"[-1.85182446 -2.07337087  1.76110866 ...  1.11971124  0.69432495
 -1.19596734]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1  1 ... -1  1 -1],"[-2.94142723  3.19767264 -1.15343398 ... -5.10665929  6.32099024
 -5.03409956]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[-1  1 -1 ...  1 -1 -1],"[-5.21090206  3.62318398 -4.58801162 ... -0.26559031 -0.08308674
 -0.26341412]"
I_a,snr_dB,X,E
0.4,8.0,[ 1 -1  1 ... -1  1  1],"[ 1.491488   -0.78135789  2.1450893  ... -5.33769322  5.24721213
  5.22425377]"
I_a,snr_dB,X,E
0.5,8.0,[ 1  1  1 ...  1  1 -1],"[-1.59435087  1.83721778  2.13428071 ...  2.33190365  2.47707715
 -2.75552059]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[ 1  1  1 ...  1  1 -1],[6.38941933 7.00060007 6.44627494 ... 0.58439765 0.15606695 0.48237888]
I_a,snr_dB,X,E
0.7000000000000001,8.0,[-1 -1 -1 ... -1  1 -1],"[-3.77847009  3.97150904 -3.57971793 ... -2.06916326  3.14964039
 -2.42633417]"
I_a,snr_dB,X,E
0.8,8.0,[ 1 -1  1 ...  1  1  1],"[ 6.56778187 -6.63496533  5.56994125 ... -0.30261996  0.66909738
  1.05700375]"
I_a,snr_dB,X,E
0.9,8.0,[ 1 -1  1 ...  1  1 -1],"[ 1.38978303 -0.95291806  0.72608824 ...  5.45761208  5.42625739
 -5.55826682]"
I_a,snr_dB,X,E
0.0,9.0,[-1 -1  1 ...  1  1 -1],"[ -6.70651417  -6.06212779   7.68018544 ...  14.61585412  14.86742694
 -16.04971558]"
I_a,snr_dB,X,E
0.1,9.0,[-1  1  1 ... -1  1 -1],"[-11.97015729  11.02826528  13.15493771 ... -10.94449487  10.87032649
 -12.94536896]"
I_a,snr_dB,X,E
0.2,9.0,[ 1 -1  1 ...  1 -1  1],"[ 8.03522271 -8.5933852   8.20523567 ...  6.33527524 -6.34892437
  8.03219798]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[-1 -1 -1 ...  1 -1  1],"[ 2.57417961 -2.64651997  2.64007395 ...  8.5331999  -8.96964635
  6.35395789]"
I_a,snr_dB,X,E
0.4,9.0,[ 1  1 -1 ...  1  1  1],"[14.17594352 14.11673963 -9.33445816 ... 10.87697754 16.75327997
 10.87511401]"
I_a,snr_dB,X,E
0.5,9.0,[-1  1 -1 ... -1  1  1],"[ -6.74693486   6.19323863  -6.91498847 ... -13.16332401  15.14680843
  11.29796067]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[-1  1 -1 ... -1 -1 -1],"[-12.33508737  12.37044288 -14.79005669 ... -16.95921718 -15.52813275
 -15.70988747]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[-1 -1 -1 ... -1  1  1],"[-6.68369039 -7.88729702 -6.26958827 ... -6.97584117  7.36778964
  6.04656102]"
I_a,snr_dB,X,E
0.8,9.0,[ 1 -1 -1 ...  1  1 -1],"[  8.81779336  -6.32415133  -6.31328061 ...  17.41592705  19.03242787
 -17.69883238]"
I_a,snr_dB,X,E
0.9,9.0,[ 1 -1  1 ... -1 -1  1],"[ 14.31261691 -20.00814298  19.7881056  ... -12.35303189 -10.72411139
  12.68710628]"
I_a,snr_dB,X,E
0.0,10.0,[-1 -1  1 ... -1  1  1],"[-19.09908729 -18.49815161  18.63286587 ... -15.7546326   15.73444677
  19.01566168]"
I_a,snr_dB,X,E
0.1,10.0,[-1 -1  1 ...  1  1  1],"[-26.73704875 -26.73809375  26.75010275 ...  14.29414803  14.69745383
  15.36274687]"
I_a,snr_dB,X,E
0.2,10.0,[-1 -1  1 ... -1  1 -1],"[-15.68996791 -18.73976606  15.73161451 ...  -9.07045066   9.95809929
 -10.02844671]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[ 1  1 -1 ...  1 -1  1],"[ 10.79989336  10.7980198  -14.28014137 ...  20.2861866  -20.26627982
  19.40424207]"
I_a,snr_dB,X,E
0.4,10.0,[-1 -1 -1 ...  1  1 -1],"[-10.54061999 -11.52322939 -13.20565371 ...  11.97205889  14.89978754
 -11.94620993]"
I_a,snr_dB,X,E
0.5,10.0,[-1  1  1 ... -1  1  1],"[ -4.90054987   4.88748477   4.78843726 ... -21.63500855  19.81786608
  19.81998531]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[-1  1  1 ... -1 -1 -1],"[-13.1337426   12.71312712  15.07748961 ... -14.53828925 -14.51911458
 -13.74205902]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[ 1 -1  1 ...  1 -1 -1],"[  9.68065616  -9.97466447  12.76412776 ...  13.93246579 -16.04558427
 -13.84763706]"
I_a,snr_dB,X,E
0.8,10.0,[ 1  1 -1 ... -1  1 -1],"[ 20.47278919  19.88626411 -20.62000496 ... -15.09120563  18.34391081
 -15.06697638]"
I_a,snr_dB,X,E
0.9,10.0,[ 1  1 -1 ...  1  1 -1],"[ 15.67959172  12.31938879 -15.04668079 ...  10.27383403  10.22786441
 -12.95824009]"
I_a,snr_dB,X,E
0.0,6.0,[-1 -1 -1 ... -1  1  1],"[ 0.29993911  0.12705709 -0.21237711 ... -0.47856102 -0.76499711
  0.56052942]"
I_a,snr_dB,X,E
0.1,6.0,[ 1 -1  1 ... -1 -1 -1],"[-1.59303493 -0.13786185 -1.09951584 ... -3.23792917 -3.36002579
 -2.57376714]"
I_a,snr_dB,X,E
0.2,6.0,[-1 -1  1 ...  1 -1  1],"[-3.63704799 -3.62346955  3.6842192  ...  2.28305262 -2.60574667
  3.00964689]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[-1  1  1 ...  1 -1 -1],"[ 0.85782313 -0.61317787  2.04570891 ...  2.02801788 -1.52279308
  0.69444626]"
I_a,snr_dB,X,E
0.4,6.0,[ 1  1  1 ... -1 -1  1],"[-0.95717976 -0.09775281 -0.15763888 ... -1.01395454  0.32384461
 -0.1738741 ]"
I_a,snr_dB,X,E
0.5,6.0,[ 1  1  1 ...  1 -1 -1],"[-2.3482628   2.4602114   0.09833297 ... -0.54635837  1.92402447
  0.05412027]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[ 1 -1  1 ...  1  1  1],"[ 0.8616173  -0.34633274 -0.09986761 ...  1.99895841  0.85121371
  3.03457884]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[-1  1  1 ...  1  1 -1],"[-1.42446699  0.3550533   0.16677212 ...  0.66669874  0.66168696
 -0.80720665]"
I_a,snr_dB,X,E
0.8,6.0,[ 1 -1 -1 ...  1 -1 -1],"[ 0.48878071 -0.83973538  1.55441282 ...  0.68738184  0.16544863
 -0.82962371]"
I_a,snr_dB,X,E
0.9,6.0,[-1 -1  1 ...  1 -1  1],"[-1.07610967 -0.46210319 -0.60132788 ...  2.11827256 -2.10960068
  0.85568126]"
I_a,snr_dB,X,E
0.0,7.0,[-1  1 -1 ... -1  1 -1],"[-0.86039193  0.64643137 -1.1331671  ... -1.05003288  2.63261373
 -0.9770519 ]"
I_a,snr_dB,X,E
0.1,7.0,[ 1 -1 -1 ...  1  1  1],[0.89454693 0.65000859 0.51608203 ... 0.76703623 0.05360522 0.56739839]
I_a,snr_dB,X,E
0.2,7.0,[ 1 -1 -1 ...  1  1 -1],"[ 0.226575    0.4839471   0.85763605 ... -3.11748257  2.50961094
 -3.22720254]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1  1 ...  1 -1  1],"[-1.24467445  0.99485534  0.60116068 ...  1.55130457 -1.31411939
  0.96528394]"
I_a,snr_dB,X,E
0.4,7.0,[ 1  1  1 ...  1 -1  1],"[ 1.72206426  1.06426172  1.04218424 ...  0.18408889 -0.27528846
 -1.02298311]"
I_a,snr_dB,X,E
0.5,7.0,[ 1 -1 -1 ... -1  1  1],"[ 0.98783779 -2.00167116 -0.62355974 ... -0.21038816  0.789965
  0.67222155]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[ 1 -1 -1 ... -1  1  1],"[ 2.42411195  2.57160393  2.45240188 ... -4.45930894  5.33461522
  6.20147882]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[ 1 -1  1 ... -1 -1 -1],"[ 1.28744942 -0.45092011  0.84901876 ...  2.07108185 -1.6085863
  2.50466448]"
I_a,snr_dB,X,E
0.8,7.0,[ 1  1  1 ... -1  1  1],"[ 3.97064544  3.58489191  3.58197316 ... -1.87993541  1.0710971
  1.41667632]"
I_a,snr_dB,X,E
0.9,7.0,[-1 -1  1 ... -1 -1 -1],"[-5.2194387  -5.61553419  5.1615839  ... -1.79256375 -1.91335983
 -1.93242266]"
I_a,snr_dB,X,E
0.0,8.0,[-1  1  1 ... -1 -1  1],"[-3.311123    1.51596401  2.92658887 ... -0.93773839 -1.84470133
 -0.51974528]"
I_a,snr_dB,X,E
0.1,8.0,[ 1  1 -1 ...  1 -1  1],"[ 0.28246814  0.94198693  0.88830571 ...  1.78659651 -3.06261979
 -1.39851795]"
I_a,snr_dB,X,E
0.2,8.0,[-1  1 -1 ... -1  1  1],"[-1.70080432  3.10084575 -3.50625979 ... -1.07932658  1.09526034
  0.65377145]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[ 1 -1 -1 ... -1  1  1],"[ 0.14791278  0.54055    -1.39745639 ...  1.62897033 -1.68980379
 -0.42761028]"
I_a,snr_dB,X,E
0.4,8.0,[-1  1  1 ...  1 -1  1],"[ 0.61562549  0.15068105 -0.33346341 ...  1.48913272  1.11498923
 -1.50354796]"
I_a,snr_dB,X,E
0.5,8.0,[ 1 -1 -1 ... -1  1  1],"[ 0.29785133  0.73833269  0.76318432 ... -3.4235558   2.85117053
  2.97397324]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[-1 -1  1 ...  1 -1 -1],"[ 1.78174215  0.51223174  1.15143669 ...  4.48939662 -3.34785639
 -4.45677016]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[ 1  1  1 ... -1  1  1],"[ 1.47466631  0.2984044  -0.27342667 ... -2.82944861  3.99732251
  5.07918986]"
I_a,snr_dB,X,E
0.8,8.0,[-1 -1  1 ... -1  1  1],"[-0.63084096 -1.24979267  1.18127931 ... -3.65000058  0.50129796
  3.52494462]"
I_a,snr_dB,X,E
0.9,8.0,[-1 -1 -1 ...  1  1 -1],"[-0.10680089 -1.59712245 -0.15462814 ... -0.84730468 -1.33956348
  1.33155883]"
I_a,snr_dB,X,E
0.0,9.0,[ 1 -1 -1 ... -1  1 -1],"[  5.00402977  -4.77999225  -4.00761032 ... -17.15909839  14.30526175
  -9.65695974]"
I_a,snr_dB,X,E
0.1,9.0,[-1 -1 -1 ... -1  1  1],"[ 1.27360821 -1.20266328  0.26385618 ... -6.82638178  7.10823028
  6.80833005]"
I_a,snr_dB,X,E
0.2,9.0,[ 1 -1  1 ...  1 -1 -1],"[ 17.36492935 -17.85696277  18.47434756 ...   2.90517693  -3.12060117
  -3.57919707]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[-1 -1 -1 ...  1 -1 -1],"[-5.96284819 -6.57734708 -6.23470572 ... 12.79644355 -8.90613943
 -8.9071981 ]"
I_a,snr_dB,X,E
0.4,9.0,[ 1  1 -1 ... -1 -1 -1],"[  6.91624431   8.14275322  -7.2371255  ... -11.75585479 -10.47647819
 -10.5205475 ]"
I_a,snr_dB,X,E
0.5,9.0,[ 1  1  1 ...  1 -1  1],"[20.30799694 17.36600517 20.17293647 ...  2.97183026 -1.57401977
  0.25374121]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[-1  1  1 ...  1 -1 -1],"[-9.48452902  9.90095264 10.56859977 ...  5.36252747 -7.34365047
 -7.11141201]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[ 1  1 -1 ...  1 -1 -1],"[ 17.76607639  16.15121034 -14.88043664 ...  15.2010816  -17.1579991
 -16.2714427 ]"
I_a,snr_dB,X,E
0.8,9.0,[-1  1  1 ... -1  1  1],"[-10.64690631  11.00923889  10.47040227 ...  -2.95090948   3.08281844
   3.18950968]"
I_a,snr_dB,X,E
0.9,9.0,[-1  1 -1 ...  1  1  1],"[-18.25301592  14.94815371 -14.98572017 ...  10.27628166  11.21195495
  10.05100308]"
I_a,snr_dB,X,E
0.0,10.0,[-1 -1 -1 ... -1 -1  1],"[-15.59953599 -11.77045388 -17.38905912 ... -16.70919725 -14.74689728
  14.43680346]"
I_a,snr_dB,X,E
0.1,10.0,[ 1  1 -1 ...  1 -1 -1],"[  9.56272768  11.50992942  -9.51534549 ...  17.56003792 -18.80538508
 -17.61615222]"
I_a,snr_dB,X,E
0.2,10.0,[ 1  1  1 ...  1 -1 -1],"[ 11.56000583  11.90769855  11.30165009 ...  18.36285218 -18.06849053
 -21.13414584]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1 -1  1 ... -1 -1 -1],"[-11.67152088 -11.68798496  15.00030696 ...  -6.60178314  -8.19041289
  -6.5877245 ]"
I_a,snr_dB,X,E
0.4,10.0,[-1  1 -1 ...  1 -1 -1],"[ -1.44454937   1.41718227  -5.35210355 ...  18.24976421 -18.42496047
 -20.06283362]"
I_a,snr_dB,X,E
0.5,10.0,[ 1  1  1 ... -1  1  1],"[21.08508787 19.83103133 19.83264455 ... -6.82138418 10.48339919
 11.13559034]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[ 1 -1 -1 ... -1 -1 -1],"[ 28.35828759 -27.63048827 -28.62607299 ... -18.41392005 -18.20594296
 -18.08445969]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[-1  1 -1 ...  1 -1 -1],"[-15.57441383  16.9731167  -15.88660671 ...  13.14800727 -13.37848239
 -12.9714376 ]"
I_a,snr_dB,X,E
0.8,10.0,[-1  1 -1 ...  1 -1  1],"[-23.07186642  23.32509521 -22.62057153 ...  14.32491529 -15.20646675
  14.68207529]"
I_a,snr_dB,X,E
0.9,10.0,[ 1 -1  1 ...  1 -1  1],"[ 22.60098326 -20.07003083  23.18529349 ...  25.75560071 -23.69170276
  23.41965585]"
I_a,snr_dB,X,E
0.0,6.0,[ 1  1  1 ... -1 -1  1],"[ 1.08976314 -0.95243804 -0.67504669 ... -2.47343883 -3.38569084
  3.33631849]"
I_a,snr_dB,X,E
0.1,6.0,[ 1 -1  1 ...  1 -1  1],"[ 1.22621758 -1.08744231  0.13185439 ...  2.23535715  1.65792402
 -1.98219355]"
I_a,snr_dB,X,E
0.2,6.0,[-1 -1 -1 ... -1  1  1],"[-0.09547053 -0.82239069  0.81479957 ... -0.32364977  0.30708434
  0.00495367]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[-1  1  1 ...  1 -1 -1],"[-1.02613612  1.47988541  2.71408288 ...  0.78745881 -0.75726171
  0.90894243]"
I_a,snr_dB,X,E
0.4,6.0,[1 1 1 ... 1 1 1],[2.05291765 1.15380313 1.85016906 ... 0.83039186 2.14917    1.28514475]
I_a,snr_dB,X,E
0.5,6.0,[-1  1 -1 ... -1  1 -1],"[-0.88590771  0.73820885 -1.08418004 ... -0.38827219  1.5608641
 -1.379375  ]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[ 1  1 -1 ... -1  1 -1],"[-0.83859123  0.68310759 -0.73197063 ... -1.7889092   1.29882644
 -2.12273283]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[ 1  1  1 ...  1 -1 -1],"[ 0.48101513  0.61081137  0.03115297 ...  1.44150827 -0.94657194
 -0.67676002]"
I_a,snr_dB,X,E
0.8,6.0,[-1  1 -1 ... -1 -1  1],"[ 1.62478939  1.17168297 -0.57826036 ...  0.10240796  0.28415639
  0.18605949]"
I_a,snr_dB,X,E
0.9,6.0,[-1 -1 -1 ... -1 -1 -1],"[ 0.09582825 -0.03799083 -0.58094483 ...  0.07633268 -0.11684673
 -0.66492354]"
I_a,snr_dB,X,E
0.0,7.0,[-1 -1  1 ... -1  1 -1],"[-1.44590149  0.84507344  1.73767906 ... -2.22390088  0.17043761
 -0.37779731]"
I_a,snr_dB,X,E
0.1,7.0,[ 1 -1 -1 ... -1  1  1],"[ 0.07406652  0.31280537  0.79523681 ... -3.48047785  3.69020336
  3.14888148]"
I_a,snr_dB,X,E
0.2,7.0,[ 1 -1  1 ...  1 -1  1],"[ 1.22945342 -0.4588998   0.13950649 ...  7.23783614 -7.51808406
  7.26558862]"
I_a,snr_dB,X,E
0.30000000000000004,7.0,[-1  1  1 ...  1  1  1],"[-0.9606228   0.84406657  0.99151008 ...  2.69199465  2.48536514
  1.1420128 ]"
I_a,snr_dB,X,E
0.4,7.0,[-1  1 -1 ... -1  1  1],"[-1.43830451 -0.92587979 -1.51369826 ...  0.53563865  0.10246732
  0.20527913]"
I_a,snr_dB,X,E
0.5,7.0,[-1  1  1 ...  1 -1  1],"[ 0.93225289  4.18416471 -0.89799486 ...  1.75144218 -0.28999277
  1.16193987]"
I_a,snr_dB,X,E
0.6000000000000001,7.0,[-1  1 -1 ...  1  1  1],"[ 1.94821983 -1.97942075 -1.9800194  ... -0.35307346  0.66279145
  0.53955154]"
I_a,snr_dB,X,E
0.7000000000000001,7.0,[ 1  1 -1 ...  1 -1  1],"[ 0.42739561  0.65666129 -0.34685228 ... -0.35264446 -0.02662313
 -0.53212341]"
I_a,snr_dB,X,E
0.8,7.0,[-1  1  1 ...  1  1  1],"[-1.14762993  1.13128038  1.06524711 ...  2.30349054 -0.5773064
 -1.11633437]"
I_a,snr_dB,X,E
0.9,7.0,[-1  1 -1 ...  1  1  1],"[-0.36362287  0.16544692 -0.86147512 ...  1.30518934  2.49609863
  1.27135056]"
I_a,snr_dB,X,E
0.0,8.0,[ 1 -1 -1 ... -1 -1 -1],"[ 0.26683898 -0.03380496 -0.31531488 ... -9.92482302 -9.06936162
 -8.93046137]"
I_a,snr_dB,X,E
0.1,8.0,[ 1  1  1 ...  1 -1  1],"[-0.8890667   0.82375751 -0.61467357 ...  0.71741515 -0.28478446
  0.19524711]"
I_a,snr_dB,X,E
0.2,8.0,[ 1  1 -1 ...  1  1 -1],"[ 9.69571952  9.89379951 -9.17249446 ...  4.33632123  2.64502496
 -5.02348955]"
I_a,snr_dB,X,E
0.30000000000000004,8.0,[ 1  1  1 ...  1 -1 -1],"[ 1.72947386  1.30298083 -1.38538636 ...  2.0769757  -2.21107411
 -1.56723037]"
I_a,snr_dB,X,E
0.4,8.0,[ 1  1  1 ... -1 -1 -1],"[ 7.31842184  7.7144841   7.42166734 ... -0.37920299  1.93067346
 -1.73990498]"
I_a,snr_dB,X,E
0.5,8.0,[ 1 -1  1 ...  1 -1 -1],"[-1.35777406  2.26879484  2.57047766 ...  0.43264531 -1.13463749
  1.80940835]"
I_a,snr_dB,X,E
0.6000000000000001,8.0,[ 1 -1  1 ...  1 -1  1],"[ 5.3639018  -7.23036621  7.12096337 ...  0.09814044  0.0345616
  1.06951617]"
I_a,snr_dB,X,E
0.7000000000000001,8.0,[-1 -1 -1 ...  1  1  1],"[-1.95126557 -1.39410028 -1.94733912 ... -0.29449162  1.24144201
 -0.94581955]"
I_a,snr_dB,X,E
0.8,8.0,[-1  1 -1 ... -1  1 -1],"[-0.54939892 -1.06729264  1.3591604  ... -0.77629765  0.57802298
 -0.71431098]"
I_a,snr_dB,X,E
0.9,8.0,[-1  1  1 ... -1 -1  1],"[-5.29146382  3.95177055  4.10808    ... -1.72581183 -3.03042927
  1.72402855]"
I_a,snr_dB,X,E
0.0,9.0,[ 1 -1  1 ... -1 -1  1],"[ 20.40279002 -21.21323539  21.26363497 ...  -0.83976635  -0.72754654
   0.86255232]"
I_a,snr_dB,X,E
0.1,9.0,[-1  1  1 ...  1 -1  1],"[-6.40130869  6.77760128  6.715618   ...  3.44507929 -2.58774477
  2.44826293]"
I_a,snr_dB,X,E
0.2,9.0,[ 1 -1 -1 ... -1 -1  1],"[  8.37490122 -10.89281235 -11.62384016 ...  -9.87023711  -9.86766794
   9.88866624]"
I_a,snr_dB,X,E
0.30000000000000004,9.0,[-1  1 -1 ... -1 -1  1],"[-14.36198272  14.73991615 -12.46723876 ...  -9.6191234   -5.75869253
   5.82686294]"
I_a,snr_dB,X,E
0.4,9.0,[-1  1  1 ... -1  1 -1],"[ -5.46328839   5.20072842   4.8208784  ... -13.10288904  13.0969726
 -13.10928848]"
I_a,snr_dB,X,E
0.5,9.0,[ 1 -1  1 ... -1 -1  1],"[  8.07417378  -6.95973985   8.03567684 ... -12.68080077 -11.20784677
  11.12119662]"
I_a,snr_dB,X,E
0.6000000000000001,9.0,[-1 -1  1 ... -1  1 -1],"[-2.54738715 -2.26313259  1.67306873 ... -9.52335912 15.41114543
 -9.51699816]"
I_a,snr_dB,X,E
0.7000000000000001,9.0,[-1 -1  1 ...  1  1  1],"[-20.36834947 -17.76453862  17.7383462  ...   8.87195797   8.0066946
   8.85643217]"
I_a,snr_dB,X,E
0.8,9.0,[ 1  1 -1 ...  1  1 -1],"[ 9.35963121  9.48177497 -9.20995578 ...  8.41781493  9.12109999
 -8.38012998]"
I_a,snr_dB,X,E
0.9,9.0,[ 1 -1 -1 ... -1 -1  1],"[  9.02982302  -9.08481808  -9.29076436 ... -11.13482855 -11.21828191
  11.2133029 ]"
I_a,snr_dB,X,E
0.0,10.0,[ 1 -1 -1 ... -1 -1 -1],"[ 28.67962283 -29.30431676 -28.44325105 ... -19.79646608 -20.39802857
 -20.79894333]"
I_a,snr_dB,X,E
0.1,10.0,[-1  1  1 ...  1 -1 -1],"[ -3.3860113    3.37019558   3.36340825 ...  10.33425945 -10.48740804
 -14.55021884]"
I_a,snr_dB,X,E
0.2,10.0,[-1  1  1 ... -1  1  1],"[-12.36447552   9.38323954  12.5421348  ... -17.71610964  17.41790965
  17.42372818]"
I_a,snr_dB,X,E
0.30000000000000004,10.0,[-1  1 -1 ...  1  1 -1],"[-11.37724563  11.44997861 -11.41161755 ...  15.88260564  15.93504979
 -15.87310835]"
I_a,snr_dB,X,E
0.4,10.0,[-1 -1  1 ...  1 -1  1],"[ -9.5745499  -11.18724834   9.5484779  ...  17.37735699 -17.783442
  16.70383423]"
I_a,snr_dB,X,E
0.5,10.0,[ 1  1  1 ... -1  1 -1],"[12.22692287 12.56447089 11.52586274 ... -6.26877173  3.42048088
 -3.45785786]"
I_a,snr_dB,X,E
0.6000000000000001,10.0,[-1  1 -1 ...  1  1  1],"[-19.36385356  21.26027076 -19.20115647 ...   0.70038388   6.36095669
   6.28711509]"
I_a,snr_dB,X,E
0.7000000000000001,10.0,[-1 -1  1 ...  1 -1  1],"[-15.64105213 -12.91247389  12.59643433 ...  14.56335499 -14.32040329
  14.29061235]"
I_a,snr_dB,X,E
0.8,10.0,[ 1 -1 -1 ... -1  1  1],"[ 16.52625431 -20.1364841  -16.58015968 ... -10.96891595  10.01001637
  10.62758293]"
I_a,snr_dB,X,E
0.9,10.0,[-1 -1 -1 ... -1 -1  1],"[ -4.13304494  -5.30433554  -5.02439667 ... -19.69377457 -19.24718072
  19.11233347]"
I_a,snr_dB,X,E
0.0,6.0,[ 1 -1 -1 ... -1 -1  1],[1.6404729  1.36494296 1.11607831 ... 0.86943916 1.05446944 1.60696315]
I_a,snr_dB,X,E
0.1,6.0,[-1 -1 -1 ...  1  1  1],"[ 0.04306115  0.80885889  0.49148634 ... -2.32041029 -2.38155923
 -2.08874829]"
I_a,snr_dB,X,E
0.2,6.0,[-1 -1  1 ...  1 -1  1],"[-1.15061498 -0.0384974  -0.77926147 ...  8.02672171 -8.05108029
  7.92854385]"
I_a,snr_dB,X,E
0.30000000000000004,6.0,[ 1  1 -1 ... -1 -1  1],"[-0.4043131  -0.11938867 -0.52253222 ... -1.0398414  -0.00505107
  0.09314423]"
I_a,snr_dB,X,E
0.4,6.0,[ 1 -1 -1 ...  1  1  1],"[ 0.76745932 -1.34773988 -0.21472201 ...  0.37772487  0.82963783
  0.36255287]"
I_a,snr_dB,X,E
0.5,6.0,[-1  1 -1 ...  1  1  1],"[-1.17606442  0.22993474 -0.91981558 ...  0.30418109  0.27622898
  0.1565575 ]"
I_a,snr_dB,X,E
0.6000000000000001,6.0,[-1  1  1 ...  1 -1 -1],"[ 1.53639921 -1.08759811 -0.33776874 ...  2.22311356 -2.15246635
 -2.30451883]"
I_a,snr_dB,X,E
0.7000000000000001,6.0,[ 1  1  1 ... -1 -1 -1],"[ 2.56875325  2.53452354  0.19975842 ... -0.007672   -0.49289121
 -0.49267407]"
I_a,snr_dB,X,E
