EbN0_dB,BER_ldpc
0.6684751097389946,0.32860677083333334
2.4987747321659985,0.29756076388888886
4.54487563006125,0.25935474537037034
6.864553509168721,0.03588831018518518
9.542425094393248,0.0
12.709674936298242,0.0
16.5860754566205,0.0
