R,BER_amp,BER_ldpc,BER_ldpc_amp,BER_sparc
0.3,0.0,0.0,0.0,0.0
0.35,2.821180555555556e-05,5.4253472222222224e-06,5.4253472222222224e-06,0.0
0.39999999999999997,9.982638888888888e-05,2.495659722222222e-05,2.495659722222222e-05,1.1935763888888888e-05
0.44999999999999996,0.00040364583333333333,0.00013563368055555556,0.00011284722222222224,7.378472222222222e-05
0.5,0.0011111111111111113,0.0002690972222222222,0.00026475694444444447,0.0003125
0.5499999999999999,0.0023795572916666665,0.0005859375,0.0004915364583333333,0.0008148871527777778
0.6,0.005903862847222221,0.0015049913194444446,0.0011382378472222223,0.001687282986111111
